"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"116460610347101054","What tools do you use to keep efficient and effective in your job?  Mine include: Evernote: Note taking, snapping images online, research and categorising notes to later be placed into documentation. Google Drive: Categorisation of documentation such as strategy, coaching, learning documents, proposals, etc. Pipedrive: Great CRM for BDM's with a low cost, still coming to terms with it but has some great integrations. LinkedIn: Sales Navigator has been key for beginning conversations about our product, and the Learning Modules have been great for teaching members of my sales team.  What can't you live without in your role?  #sales #coaching #bdm #management #efficiency #structure","98","Director","Sales","Finance & Ins.","Oceania","Male","430","64","1-10","61"
"79252985584277610","This is a very good thing the #LinkedInSalesSolutions team does: they show actual PROOF that Sales Navigator can produce trackable/traceable profit, increase revenue and the likes.  Just as few personal note after reading the blog, mostly things I don't quite agree with but I invite you to read the article first and then come back to this post and re-read the following:  1. Industry DOES determine success rates when reaching out to potential buyers, as much as market type/size. Sales Navigator will not produce the same results in all industries.  2. B2C is possible through Sales Navigator. Banking and Insurance are both very good proof of it. The question is: how scalable is it?  3. The uplift in the win rates mentioned in the blog seem to be a direct impact of using sales navigator...but it is very hard to actually prove that that only happens to reps just because they use SN.   As a quick wrap-up note: I love this kind of content. It shows that LinkedIn is learning at the same pace we all are. Social Selling / Digital Sales is way more than just one or 2 solutions.  Your business, should you embrace it, can benefit from it if your sellers understand how all of this works together.  James Macintyre Paul Lewis  Liam Quinn Rachael Power ","215","Entry","Sales","Tech & Media","Latin America","Male","20428","84","1-10","87"
"95916419828923035","I found these 3 browser extensions to be useful for streamlining social media related activities.  #1.)  360 Social Search Active (Free)  💡How it adds value:  It gives a complete  digital picture of the people you want to connect with by providing real-time and verified information across several different social media platforms.  #2.)  Linked Helper  (2 week trial period, then $10/mo.)  💡How it adds value:  It helps you add thousands targeted contacts, auto-visits & save profiles to CSV file, sequential messaging, and many other features not listed.  This can be used w/ a regular L.I. account or with sales navigator.  #3.)  Buffer  (Free version and a more robust pay per month version)  💡How it adds value: Buffer is a better way to publish your updates on Twitter, Facebook, LinkedIn, Google+ and more. It also tracks results and analyzes everything you share.  Plus you can queue posts and deliver them at a specific time and day of your choosing.  What extensions do you use daily that help you save time or streamline a part of your job?  Richard Martire, ZAY YAR MYO SIMON, Margaret Reece, Julien ROCK, Care'n Boyer Smith, Reflexologist,Sam Feldotto, Ben Rea , Josh Jurkovich, Eli Hochberg , Kenny Madden, Shimon (Seth) Weinberg, Kuan Peng Tan, Jackie Huber  #30DS (7/30)","208","VP","Sales","Tech & Media","North America","Male","968","67","1-10","57"
"113054463509826500","Koka Sexton: Using Social Selling/Linkedin Sales Navigator To Win In Business #sales #selling #b2b #b2c #business #entrepreneur #startup #corporate #smallbusiness #smb https://lnkd.in/dNt2ijf","22","VP","Sales","Prof Services","North America","Male","1638","70","1-10","62"
"127416288692872729","It's time for the wild accusations. Court room dramas where the jurors are mistaken. With attorneys who aren't trained  to hear folks with pro se representation.  LinkedIn doesn't like my perspective I guess. So they bury my posts and articles like this. No one's worried and I shouldn't fight this. But a few people tell me they like this.  So I keep progressing despite the cold shoulder. Tired of wasting energy as I'm growing older. But for the few people reading, thanks yo, you're awesome. And help me keep my head up often.  For the admins, moderators, and censors here. Maybe I'm wrong. You do pretend to hear complaints. Making a place that's only safe for certain opinions or thoughts about the state of business or industry within all this change. This is just a recruiting tool anyway.  Sales Navigator is a joke, the ad platform sucks. Doesn't matter since Microsoft bought it up. Data mining. Yeah we know what's up. At this point it always feels like luck.  So here's another little bit of dust in the wind. My platforms not big enough to get torn limb from limb. But my patience is wearing thin, and I'm about to let it rip because these soft West Coast companies make me sick.","212","CXO","Marketing","Prof Services","North America","Male","22345","64","1-10","79"
"121774088679245282","#LinkedIn Cheat Sheet #1  Little known, but incredibly useful links: 👇👇👇  Your followers https://lnkd.in/gTKK7RZ  People you follow https://lnkd.in/guFr5tS  Your connections https://lnkd.in/gzguzkb  Invitations received https://lnkd.in/g49PN_h  Invitations sent https://lnkd.in/g3wZdWs  People you may know https://lnkd.in/gtF4_SZ  Your LinkedIn Social Selling Index https://lnkd.in/gHxAXeS  Who viewed your profile? https://lnkd.in/gVYpjAA  Who viewed your profile? (Sales Navigator) https://lnkd.in/giF5JtW  Your article stats* https://lnkd.in/gmgPgk2  Email notifications https://lnkd.in/gJD4hgH  Merge accounts https://lnkd.in/gnKqmpv  Archive of your LinkedIn data https://lnkd.in/gtPSNpd  #LinkedIn Cheat Sheet Part #2 https://lnkd.in/g8_Nj_8    Until Next Time Happy Hustling !! #HappyHustling  via: Tim Queen","82","Senior","Marketing","Oil & Energy","North America","Male","6108","76","1-10","75"
"121774088679245282","#LinkedIn Cheat Sheet #1  Little known, but incredibly useful links: 👇👇👇  Your followers https://lnkd.in/gTKK7RZ  People you follow https://lnkd.in/guFr5tS  Your connections https://lnkd.in/gzguzkb  Invitations received https://lnkd.in/g49PN_h  Invitations sent https://lnkd.in/g3wZdWs  People you may know https://lnkd.in/gtF4_SZ  Your LinkedIn Social Selling Index https://lnkd.in/gHxAXeS  Who viewed your profile? https://lnkd.in/gVYpjAA  Who viewed your profile? (Sales Navigator) https://lnkd.in/giF5JtW  Your article stats* https://lnkd.in/gmgPgk2  Email notifications https://lnkd.in/gJD4hgH  Merge accounts https://lnkd.in/gnKqmpv  Archive of your LinkedIn data https://lnkd.in/gtPSNpd  #LinkedIn Cheat Sheet Part #2 https://lnkd.in/g8_Nj_8    Until Next Time Happy Hustling !! #HappyHustling ","79","Senior","Marketing","Oil & Energy","North America","Male","6108","76","1-10","75"
"137957804265399052","Here Are the Details on All of the Updates to LinkedIn Sales Navigator – Adweek","15","Senior","Marketing","Prof Services","North America","Male","1527","72","1-10","62"
"137957804265399052","Here Are the Details on All of the Updates to LinkedIn Sales Navigator – Adweek","15","Senior","Marketing","Prof Services","North America","Male","1527","72","1-10","62"
"74826428202833499","If you want to keep informed about LinkedIn Sales Navigator updates, here is a good resource.  #SalesNavigator #LinkedIn","18","Senior","Marketing","Prof Services","North America","Male","4852","74","1-10","87"
